image_num,golden_label,predicted_label,energy,output0,output1,output2,output3,output4,output5,output6,output7,output8,output9,latency0,latency1,latency2,latency3,latency4,latency5,latency6,latency7,latency8,latency9
802,4,4,1.3018e-10,0.18576,0.2075,0.24743,0.10956,0.65404,0.15059,0.25144,0.33306,0.25745,0.27186,2.3034000000000026e-10,2.792099999999995e-10,2.3034000000000026e-10,2.3034000000000026e-10,2.3034000000000026e-10,2.3034000000000026e-10,2.792099999999995e-10,2.3034000000000026e-10,2.3034000000000026e-10,2.3034000000000026e-10
803,4,4,1.2864999999999996e-10,0.22215,0.20731,0.34195,0.10662,0.64967,0.076785,0.3025,0.24403,0.23942,0.27375,2.1429999999999915e-10,3.4909999999999914e-10,2.1429999999999915e-10,1.3209999999999957e-10,2.7459999999999903e-10,2.1429999999999915e-10,1.6469999999999882e-10,2.1429999999999915e-10,1.6469999999999882e-10,2.7459999999999903e-10
804,0,0,1.2449e-10,0.51369,0.1173,0.31964,0.29813,0.17281,0.27148,0.32943,0.13326,0.36243,0.31785,1.9919999999999824e-10,1.9919999999999824e-10,3.021999999999992e-10,1.9919999999999824e-10,1.9919999999999824e-10,1.9919999999999824e-10,1.6760000000000012e-10,1.9919999999999824e-10,1.9919999999999824e-10,1.9919999999999824e-10
805,8,8,1.2776e-10,0.22983,0.21382,0.30453,0.30405,0.14076,0.22124,0.20574,0.1779,0.6885,0.25649,1.59299999999998e-10,2.4660000000000037e-10,2.4660000000000037e-10,5.7699999999999914e-11,1.59299999999998e-10,1.59299999999998e-10,1.59299999999998e-10,2.907999999999982e-10,1.59299999999998e-10,1.59299999999998e-10
806,8,8,1.2725e-10,0.26245,0.17303,0.30643,0.26032,0.16779,0.25036,0.27119,0.11257,0.6431,0.27811,2.696e-10,2.696e-10,6.490000000000212e-11,2.696e-10,2.696e-10,2.696e-10,2.696e-10,2.1670000000000154e-10,2.696e-10,2.1670000000000154e-10
807,3,3,1.2889e-10,0.27621,0.21747,0.27217,0.65995,0.2218,0.31035,0.18922,0.11338,0.38799,0.22173,3.1789999999999784e-10,2.1779999999999815e-10,1.807999999999992e-10,2.1779999999999815e-10,2.6419999999999915e-10,2.1779999999999815e-10,2.1779999999999815e-10,3.1789999999999784e-10,2.1779999999999815e-10,2.1779999999999815e-10
808,3,3,1.2711e-10,0.35295,0.16771,0.283,0.66039,0.19575,0.28637,0.22326,0.19787,0.31547,0.19119,2.359999999999963e-10,2.359999999999963e-10,2.359999999999963e-10,2.992999999999979e-10,2.359999999999963e-10,1.591999999999992e-10,2.359999999999963e-10,2.359999999999963e-10,2.359999999999963e-10,2.359999999999963e-10
809,1,1,1.2718e-10,0.25485,0.648,0.17953,0.31477,0.27549,0.2003,0.19754,0.22059,0.28693,0.24069,2.1399999999999781e-10,2.1399999999999781e-10,2.1399999999999781e-10,2.1399999999999781e-10,2.1399999999999781e-10,2.1399999999999781e-10,1.778999999999979e-10,2.1399999999999781e-10,2.1399999999999781e-10,2.1399999999999781e-10
810,7,7,1.2799e-10,0.3167,0.15839,0.41769,0.3003,0.15912,0.14027,0.1665,0.47767,0.36486,0.29572,2.77614e-10,2.21487e-10,2.21487e-10,2.21487e-10,2.21487e-10,2.21487e-10,2.21487e-10,2.21487e-10,2.21487e-10,2.21487e-10
811,3,3,1.2977e-10,0.27199,0.28041,0.29366,0.69975,0.15156,0.17615,0.097552,0.24819,0.37168,0.24698,1.7615999999999994e-10,1.7615999999999994e-10,2.8607000000000003e-10,1.7615999999999994e-10,1.7615999999999994e-10,2.8607000000000003e-10,1.7615999999999994e-10,1.7615999999999994e-10,1.5000999999999957e-10,1.7615999999999994e-10
812,5,5,1.2715e-10,0.28895,0.074132,0.14634,0.31975,0.21348,0.59262,0.30696,0.12397,0.47292,0.2668,1.1989999999999997e-10,2.184600000000001e-10,2.184600000000001e-10,2.184600000000001e-10,2.184600000000001e-10,2.184600000000001e-10,2.184600000000001e-10,2.184600000000001e-10,2.184600000000001e-10,1.5766999999999952e-10
813,9,9,1.2679e-10,0.34112,0.16104,0.25531,0.16821,0.31392,0.15734,0.14006,0.22781,0.40802,0.54084,2.0029999999999981e-10,2.4439999999999887e-10,2.0029999999999981e-10,2.4439999999999887e-10,2.4439999999999887e-10,2.0029999999999981e-10,2.0029999999999981e-10,2.4439999999999887e-10,2.4439999999999887e-10,2.0029999999999981e-10
814,6,6,1.2656e-10,0.29901,0.25584,0.20141,0.20179,0.28511,0.4195,0.59364,0.11341,0.31441,0.13462,1.7179999999999893e-10,2.086000000000003e-10,1.7179999999999893e-10,2.086000000000003e-10,3.227999999999981e-10,2.086000000000003e-10,2.086000000000003e-10,2.086000000000003e-10,2.086000000000003e-10,2.086000000000003e-10
815,3,3,1.2969e-10,0.36398,0.17275,0.31643,0.6343,0.1192,0.1931,0.12658,0.23647,0.38913,0.2317,2.0349999999999914e-10,2.0349999999999914e-10,2.0349999999999914e-10,2.0349999999999914e-10,2.0349999999999914e-10,2.0349999999999914e-10,2.0349999999999914e-10,2.0349999999999914e-10,2.0349999999999914e-10,2.0349999999999914e-10
816,2,2,1.2623e-10,0.34383,0.2877,0.55284,0.36542,0.13456,0.051931,0.22226,0.21226,0.44608,0.24421,2.704000000000002e-10,1.6010000000000155e-10,1.6010000000000155e-10,1.6010000000000155e-10,2.704000000000002e-10,1.6010000000000155e-10,2.704000000000002e-10,1.6010000000000155e-10,1.6010000000000155e-10,3.2619999999999997e-10
817,6,6,1.2525e-10,0.39723,0.1728,0.30344,0.095364,0.31083,0.27054,0.59081,0.10756,0.31079,0.19767,1.3059999999999787e-10,2.459999999999977e-10,2.459999999999977e-10,2.459999999999977e-10,2.459999999999977e-10,2.459999999999977e-10,2.459999999999977e-10,2.459999999999977e-10,2.459999999999977e-10,2.459999999999977e-10
818,1,1,1.2706e-10,0.26015,0.59496,0.26231,0.25695,0.20735,0.17824,0.35357,0.12811,0.36386,0.1803,2.7179999999999983e-10,1.838999999999981e-10,2.7179999999999983e-10,2.7179999999999983e-10,2.7179999999999983e-10,1.838999999999981e-10,2.7179999999999983e-10,2.7179999999999983e-10,1.838999999999981e-10,1.838999999999981e-10
819,3,3,1.2788e-10,0.40012,0.16837,0.33514,0.6642,0.19628,0.23968,0.15652,0.24474,0.31777,0.14269,2.1829999999999872e-10,2.1829999999999872e-10,1.7990000000000017e-10,1.7990000000000017e-10,1.7990000000000017e-10,2.6539999999999786e-10,2.1829999999999872e-10,2.1829999999999872e-10,2.1829999999999872e-10,1.7990000000000017e-10
820,6,6,1.2359e-10,0.33432,0.17223,0.27062,0.15353,0.29096,0.31532,0.62757,0.061607,0.36712,0.18323,1.41804e-10,1.70118e-10,1.70118e-10,2.05801e-10,1.41804e-10,1.41804e-10,1.70118e-10,1.70118e-10,1.70118e-10,1.70118e-10
821,0,0,1.2684e-10,0.62118,0.21136,0.26176,0.17412,0.16739,0.2609,0.35996,0.12985,0.28866,0.34601,1.9727999999999996e-10,2.8562999999999956e-10,1.4211000000000004e-10,1.4211000000000004e-10,1.9727999999999996e-10,1.9727999999999996e-10,2.8562999999999956e-10,2.8562999999999956e-10,2.8562999999999956e-10,2.8562999999999956e-10
822,7,7,1.2911999999999996e-10,0.3865,0.22143,0.1688,0.35737,0.088464,0.25038,0.070638,0.60591,0.3676,0.30699,2.8128999999999914e-10,2.8128999999999914e-10,2.0169999999999942e-10,2.8128999999999914e-10,2.0169999999999942e-10,2.8128999999999914e-10,2.0169999999999942e-10,2.8128999999999914e-10,2.0169999999999942e-10,2.8128999999999914e-10
823,2,2,1.2774e-10,0.27344,0.15407,0.53995,0.25241,0.21232,0.13151,0.25861,0.19144,0.44418,0.23291,2.3449999999999955e-10,1.911000000000003e-10,1.911000000000003e-10,1.911000000000003e-10,2.845999999999988e-10,1.911000000000003e-10,2.845999999999988e-10,1.911000000000003e-10,1.911000000000003e-10,2.3449999999999955e-10
824,1,1,1.2793e-10,0.22833,0.6754,0.24513,0.21367,0.26812,0.2034,0.32395,0.17772,0.29451,0.19954,2.7289999999999975e-10,2.7289999999999975e-10,2.7289999999999975e-10,1.8899999999999924e-10,2.7289999999999975e-10,2.7289999999999975e-10,2.2530000000000004e-10,2.2530000000000004e-10,2.7289999999999975e-10,2.2530000000000004e-10
825,7,7,1.3094e-10,0.30763,0.24261,0.20959,0.25623,0.17334,0.14714,0.057728,0.64292,0.39474,0.38155,2.0910000000000086e-10,2.0910000000000086e-10,3.3099999999999813e-10,1.5979999999999856e-10,1.5979999999999856e-10,1.5979999999999856e-10,2.0910000000000086e-10,2.0910000000000086e-10,1.5979999999999856e-10,2.0910000000000086e-10
826,1,1,1.2776e-10,0.17636,0.6685,0.22214,0.27522,0.25406,0.24755,0.33493,0.20473,0.29995,0.18278,1.7430000000000177e-10,1.7430000000000177e-10,2.3530000000000145e-10,1.7430000000000177e-10,2.3530000000000145e-10,1.7430000000000177e-10,1.7430000000000177e-10,1.7430000000000177e-10,2.721000000000028e-10,1.7430000000000177e-10
827,4,4,1.2651e-10,0.1579,0.14329,0.21617,0.18479,0.54828,0.21841,0.17674,0.26318,0.35628,0.34996,3.2239999999999963e-10,2.6249999999999987e-10,1.3519999999999846e-10,2.6249999999999987e-10,2.6249999999999987e-10,2.6249999999999987e-10,2.6249999999999987e-10,2.6249999999999987e-10,1.707999999999978e-10,2.6249999999999987e-10
828,2,2,1.2565e-10,0.3041,0.26195,0.61796,0.3739,0.13174,0.058907,0.23825,0.20715,0.45191,0.22123,2.4999999999999893e-10,2.4999999999999893e-10,2.4999999999999893e-10,1.809000000000013e-10,1.809000000000013e-10,1.809000000000013e-10,2.4999999999999893e-10,1.4639999999999528e-10,1.4639999999999528e-10,2.4999999999999893e-10
829,4,4,1.2451e-10,0.3025,0.19506,0.33512,0.22587,0.43254,0.099759,0.21868,0.23472,0.40711,0.24916,3.7699999999999735e-10,2.563000000000021e-10,2.563000000000021e-10,2.563000000000021e-10,2.563000000000021e-10,3.1079999999999773e-10,1.8480000000000044e-10,2.563000000000021e-10,3.1079999999999773e-10,2.563000000000021e-10
830,2,2,1.2467e-10,0.31981,0.27938,0.64688,0.29178,0.23399,0.037102,0.21228,0.27987,0.33608,0.2081,2.90388e-10,2.39401e-10,1.65649e-10,1.65649e-10,2.39401e-10,1.65649e-10,1.65649e-10,2.90388e-10,1.38051e-10,1.65649e-10
831,1,1,1.2609e-10,0.24298,0.61921,0.30307,0.28419,0.23113,0.11364,0.25244,0.1673,0.33508,0.24767,2.0648999999999936e-10,2.0648999999999936e-10,2.0648999999999936e-10,1.679599999999999e-10,2.9926000000000006e-10,2.9926000000000006e-10,2.9926000000000006e-10,2.0648999999999936e-10,3.747900000000001e-10,2.9926000000000006e-10
832,7,7,1.2667e-10,0.22587,0.20682,0.30752,0.39398,0.25209,0.079158,0.062861,0.58381,0.31852,0.30745,1.359099999999998e-10,2.230699999999989e-10,3.350600000000003e-10,2.230699999999989e-10,2.230699999999989e-10,1.359099999999998e-10,2.230699999999989e-10,2.230699999999989e-10,3.350600000000003e-10,2.230699999999989e-10
833,9,9,1.2797e-10,0.357,0.14663,0.14132,0.2855,0.38155,0.22529,0.11689,0.28931,0.29788,0.51468,2.515999999999994e-10,1.7510000000000036e-10,2.515999999999994e-10,2.515999999999994e-10,1.7510000000000036e-10,2.515999999999994e-10,3.080000000000002e-10,2.515999999999994e-10,3.080000000000002e-10,1.7510000000000036e-10
834,6,6,1.2661e-10,0.29821,0.35452,0.2756,0.26981,0.25386,0.2238,0.55675,0.1042,0.36754,0.10305,2.8739999999999965e-10,2.8739999999999965e-10,2.8739999999999965e-10,3.3359999999999976e-10,2.8739999999999965e-10,1.3429999999999942e-10,2.2319999999999898e-10,1.7869999999999815e-10,1.5399999999999926e-10,1.7869999999999815e-10
835,1,1,1.29e-10,0.21602,0.6706,0.23995,0.22829,0.27787,0.18317,0.30072,0.18434,0.29152,0.21955,2.679000000000007e-10,2.1680000000000033e-10,2.1680000000000033e-10,2.679000000000007e-10,2.679000000000007e-10,2.1680000000000033e-10,2.1680000000000033e-10,2.679000000000007e-10,2.1680000000000033e-10,2.679000000000007e-10
836,1,1,1.2632e-10,0.2323,0.60068,0.29794,0.28362,0.30712,0.12282,0.27261,0.19599,0.27536,0.22494,2.2030000000000099e-10,2.2030000000000099e-10,2.2030000000000099e-10,2.2030000000000099e-10,2.2030000000000099e-10,2.2030000000000099e-10,2.2030000000000099e-10,2.866000000000027e-10,2.2030000000000099e-10,2.866000000000027e-10
837,2,2,1.265e-10,0.29803,0.43038,0.58352,0.32219,0.1357,0.049786,0.23441,0.22852,0.30387,0.2105,2.3519999999999935e-10,2.3519999999999935e-10,2.3519999999999935e-10,1.6169999999999873e-10,1.6169999999999873e-10,1.6169999999999873e-10,1.6169999999999873e-10,1.6169999999999873e-10,1.6169999999999873e-10,1.6169999999999873e-10
838,4,4,1.2808e-10,0.18211,0.19417,0.24293,0.21122,0.62425,0.16187,0.18627,0.28863,0.2511,0.38686,2.564999999999997e-10,2.564999999999997e-10,2.564999999999997e-10,2.564999999999997e-10,2.564999999999997e-10,2.564999999999997e-10,1.5939999999999678e-10,2.564999999999997e-10,2.564999999999997e-10,2.564999999999997e-10
839,8,8,1.2571e-10,0.36367,0.1522,0.20625,0.34604,0.26625,0.24928,0.32575,0.060858,0.52122,0.27735,2.434999999999982e-10,1.449000000000002e-10,2.434999999999982e-10,2.434999999999982e-10,2.434999999999982e-10,2.434999999999982e-10,2.434999999999982e-10,2.434999999999982e-10,2.434999999999982e-10,2.434999999999982e-10
840,1,1,1.2725e-10,0.21633,0.58537,0.2633,0.27939,0.24123,0.13042,0.28729,0.1842,0.37272,0.28006,2.28392e-10,2.28392e-10,3.57882e-10,1.57169e-10,2.28392e-10,2.28392e-10,2.28392e-10,2.28392e-10,2.28392e-10,6.33293e-11
841,7,7,1.2662e-10,0.33775,0.16509,0.29815,0.2315,0.28206,0.093556,0.11664,0.56924,0.27775,0.38188,2.516699999999994e-10,2.516699999999994e-10,2.143999999999996e-10,2.516699999999994e-10,2.516699999999994e-10,1.586799999999997e-10,2.516699999999994e-10,2.516699999999994e-10,2.516699999999994e-10,2.516699999999994e-10
842,7,7,1.2754e-10,0.34715,0.31796,0.43581,0.31013,0.16569,0.033711,0.092518,0.49075,0.25002,0.33752,2.286499999999992e-10,2.286499999999992e-10,2.286499999999992e-10,2.286499999999992e-10,2.286499999999992e-10,5.873999999999891e-11,1.5792999999999968e-10,2.286499999999992e-10,2.286499999999992e-10,2.286499999999992e-10
843,4,4,1.2941e-10,0.15246,0.17252,0.32953,0.14057,0.68293,0.16574,0.25277,0.23413,0.24387,0.30874,2.400999999999996e-10,2.400999999999996e-10,2.400999999999996e-10,2.400999999999996e-10,2.400999999999996e-10,3.2140000000000015e-10,2.400999999999996e-10,2.400999999999996e-10,2.400999999999996e-10,2.400999999999996e-10
844,8,8,1.2802e-10,0.22872,0.21517,0.21046,0.30379,0.12754,0.27099,0.17121,0.38465,0.55386,0.23317,3.040999999999994e-10,3.040999999999994e-10,2.0940000000000054e-10,2.0940000000000054e-10,2.0940000000000054e-10,2.519999999999979e-10,2.0940000000000054e-10,2.0940000000000054e-10,2.0940000000000054e-10,2.0940000000000054e-10
845,0,0,1.2711e-10,0.61562,0.22019,0.26104,0.25612,0.1674,0.20446,0.28619,0.15736,0.33209,0.31283,2.0479999999999995e-10,2.9310000000000016e-10,2.9310000000000016e-10,2.447000000000002e-10,2.9310000000000016e-10,1.7099999999999869e-10,2.447000000000002e-10,2.0479999999999995e-10,2.9310000000000016e-10,2.9310000000000016e-10
846,7,0,1.2695e-10,0.48564,0.16765,0.28063,0.22263,0.25506,0.18826,0.16111,0.35635,0.24206,0.44478,2.0809999999999973e-10,2.0809999999999973e-10,2.0809999999999973e-10,2.0809999999999973e-10,2.0809999999999973e-10,2.0809999999999973e-10,2.0809999999999973e-10,2.0809999999999973e-10,2.0809999999999973e-10,2.0809999999999973e-10
847,3,3,1.292e-10,0.31504,0.21646,0.36685,0.52608,0.19293,0.17135,0.14821,0.12971,0.46941,0.30638,2.2319999999999898e-10,2.2319999999999898e-10,1.8449999999999745e-10,2.2319999999999898e-10,2.2319999999999898e-10,2.2319999999999898e-10,1.346999999999979e-10,2.2319999999999898e-10,2.2319999999999898e-10,2.2319999999999898e-10
848,1,1,1.2664e-10,0.25656,0.61224,0.20448,0.20601,0.31537,0.24675,0.3684,0.15587,0.27723,0.23777,2.559999999999991e-10,2.559999999999991e-10,2.559999999999991e-10,2.559999999999991e-10,2.559999999999991e-10,2.559999999999991e-10,2.559999999999991e-10,3.116000000000013e-10,2.559999999999991e-10,2.559999999999991e-10
849,3,3,1.2687e-10,0.26714,0.26122,0.39129,0.65197,0.16794,0.14827,0.15606,0.19486,0.34196,0.18344,3.270000000000002e-10,1.822999999999976e-10,1.822999999999976e-10,1.822999999999976e-10,1.822999999999976e-10,1.822999999999976e-10,1.822999999999976e-10,1.822999999999976e-10,1.822999999999976e-10,1.822999999999976e-10
850,1,1,1.2556e-10,0.26818,0.62024,0.31009,0.2334,0.26549,0.096594,0.24976,0.17603,0.35435,0.24864,2.02027e-10,2.02027e-10,1.6446e-10,2.02027e-10,1.6446e-10,1.6446e-10,2.02027e-10,2.02027e-10,1.6446e-10,1.6446e-10
851,0,0,1.2481e-10,0.59505,0.21093,0.27506,0.22446,0.18106,0.19482,0.36999,0.12737,0.38425,0.2492,1.9273999999999948e-10,1.9273999999999948e-10,3.1662999999999997e-10,5.772999999999955e-11,1.9273999999999948e-10,2.6953e-10,1.9273999999999948e-10,1.4450999999999995e-10,1.4450999999999995e-10,1.9273999999999948e-10
852,7,7,1.3e-10,0.34518,0.27382,0.29336,0.27388,0.15607,0.091058,0.080777,0.63514,0.27092,0.32163,3.1088999999999995e-10,2.606399999999992e-10,1.2146999999999917e-10,3.1088999999999995e-10,1.2146999999999917e-10,1.897999999999995e-10,2.606399999999992e-10,2.606399999999992e-10,3.1088999999999995e-10,2.2197999999999886e-10
853,7,7,1.2853e-10,0.26827,0.32379,0.33741,0.33094,0.1187,0.12438,0.067724,0.53189,0.3792,0.27072,2.0970000000000022e-10,2.0970000000000022e-10,2.0970000000000022e-10,2.0970000000000022e-10,2.0970000000000022e-10,2.6480000000000016e-10,1.651999999999994e-10,2.0970000000000022e-10,2.0970000000000022e-10,2.0970000000000022e-10
854,0,0,1.2762e-10,0.62418,0.27064,0.23634,0.2028,0.1615,0.21405,0.38692,0.13431,0.29863,0.32425,1.7470000000000023e-10,1.7470000000000023e-10,1.7470000000000023e-10,1.7470000000000023e-10,3.0020000000000027e-10,1.7470000000000023e-10,1.7470000000000023e-10,1.7470000000000023e-10,3.0020000000000027e-10,1.7470000000000023e-10
855,3,3,1.2817e-10,0.26415,0.18394,0.35389,0.62014,0.18279,0.14523,0.097453,0.24276,0.41282,0.28893,3.0040000000000115e-10,1.6229999999999809e-10,1.8849999999999868e-10,3.0040000000000115e-10,3.0040000000000115e-10,3.0040000000000115e-10,1.8849999999999868e-10,3.0040000000000115e-10,1.6229999999999809e-10,3.0040000000000115e-10
856,5,5,1.2736e-10,0.30727,0.12546,0.20211,0.30431,0.19167,0.547,0.19683,0.1317,0.4491,0.28502,1.9610000000000266e-10,1.9610000000000266e-10,1.9610000000000266e-10,1.9610000000000266e-10,2.994e-10,1.9610000000000266e-10,1.9610000000000266e-10,1.9610000000000266e-10,1.621000000000005e-10,2.458000000000001e-10
857,5,5,1.2768e-10,0.27858,0.19586,0.10496,0.42265,0.18768,0.61002,0.24541,0.10964,0.378,0.25953,1.6409999999999946e-10,2.5549999999999855e-10,2.053999999999993e-10,2.053999999999993e-10,1.6409999999999946e-10,1.6409999999999946e-10,2.5549999999999855e-10,2.053999999999993e-10,2.5549999999999855e-10,2.053999999999993e-10
858,2,2,1.264e-10,0.31397,0.21801,0.61864,0.29044,0.16121,0.068712,0.24843,0.29153,0.42396,0.19569,1.9479999999999854e-10,3.0599999999999625e-10,1.9479999999999854e-10,1.9479999999999854e-10,1.6469999999999882e-10,1.9479999999999854e-10,3.762999999999992e-10,3.0599999999999625e-10,1.6469999999999882e-10,1.9479999999999854e-10
859,7,7,1.2954e-10,0.28642,0.27512,0.23191,0.26029,0.20173,0.12275,0.055676,0.59936,0.2679,0.42928,2.1829999999999872e-10,2.1829999999999872e-10,2.1829999999999872e-10,2.66399999999999e-10,3.2240000000000294e-10,3.2240000000000294e-10,2.1829999999999872e-10,2.1829999999999872e-10,2.1829999999999872e-10,2.1829999999999872e-10
860,6,6,1.2371e-10,0.26698,0.16202,0.31297,0.13433,0.27948,0.37009,0.61327,0.069642,0.37279,0.17682,2.3885e-10,1.62893e-10,1.62893e-10,1.62893e-10,2.9194e-10,1.62893e-10,1.62893e-10,1.62893e-10,1.62893e-10,1.98154e-10
861,6,6,1.2622e-10,0.28862,0.19387,0.24837,0.2036,0.26662,0.41494,0.59541,0.09955,0.3478,0.14772,1.9404999999999935e-10,2.562099999999999e-10,1.9404999999999935e-10,2.562099999999999e-10,2.562099999999999e-10,1.9404999999999935e-10,2.562099999999999e-10,2.562099999999999e-10,2.562099999999999e-10,1.9404999999999935e-10
862,9,9,1.2853e-10,0.32143,0.12077,0.22549,0.27839,0.34441,0.18965,0.10043,0.30097,0.36629,0.52757,3.359199999999998e-10,2.1367000000000015e-10,1.3767999999999988e-10,2.1367000000000015e-10,2.1367000000000015e-10,2.1367000000000015e-10,2.1367000000000015e-10,2.1367000000000015e-10,1.3767999999999988e-10,2.1367000000000015e-10
863,2,2,1.2483e-10,0.33614,0.21373,0.6005,0.32114,0.15263,0.0696,0.20704,0.29576,0.43917,0.20603,3.471000000000002e-10,2.4369999999999907e-10,2.4369999999999907e-10,1.5319999999999902e-10,2.4369999999999907e-10,2.0619999999999956e-10,2.4369999999999907e-10,1.3129999999999933e-10,1.5319999999999902e-10,2.4369999999999907e-10
864,8,8,1.2893e-10,0.27479,0.15035,0.26912,0.26538,0.17648,0.30165,0.19209,0.12026,0.66334,0.27756,1.6589999999999753e-10,1.6589999999999753e-10,1.6589999999999753e-10,2.463999999999995e-10,2.463999999999995e-10,2.463999999999995e-10,1.6589999999999753e-10,1.6589999999999753e-10,1.6589999999999753e-10,1.6589999999999753e-10
865,3,3,1.2864e-10,0.37901,0.19197,0.26391,0.66957,0.15376,0.28632,0.18576,0.23159,0.3084,0.19914,2.3359999999999886e-10,2.8320000000000084e-10,2.3359999999999886e-10,2.3359999999999886e-10,1.9760000000000105e-10,2.8320000000000084e-10,1.2559999999999882e-10,2.8320000000000084e-10,2.3359999999999886e-10,2.3359999999999886e-10
866,5,5,1.2819e-10,0.30316,0.1117,0.17108,0.28607,0.22372,0.54528,0.32209,0.14605,0.40463,0.33278,2.70800000000002e-10,1.7840000000000178e-10,1.7840000000000178e-10,1.7840000000000178e-10,2.70800000000002e-10,1.7840000000000178e-10,2.70800000000002e-10,1.7840000000000178e-10,1.7840000000000178e-10,1.7840000000000178e-10
867,2,2,1.2547e-10,0.35212,0.40566,0.59961,0.33397,0.13082,0.039393,0.23454,0.29855,0.29673,0.22218,1.5149999999999974e-10,1.9599999999999726e-10,1.9599999999999726e-10,1.5149999999999974e-10,1.5149999999999974e-10,1.9599999999999726e-10,1.721999999999974e-10,2.573999999999987e-10,2.573999999999987e-10,1.9599999999999726e-10
868,2,2,1.2779e-10,0.38862,0.20451,0.582,0.34845,0.13778,0.068503,0.28248,0.23942,0.36373,0.21681,2.0770000000000126e-10,2.0770000000000126e-10,3.182999999999996e-10,2.0770000000000126e-10,3.182999999999996e-10,3.182999999999996e-10,2.0770000000000126e-10,2.0770000000000126e-10,1.6469999999999882e-10,1.6469999999999882e-10
869,5,5,1.3177e-10,0.22978,0.14693,0.10641,0.33875,0.20938,0.63078,0.21125,0.12936,0.45002,0.28848,1.8599999999999915e-10,3.1930000000000075e-10,1.8599999999999915e-10,3.1930000000000075e-10,3.1930000000000075e-10,1.8599999999999915e-10,1.8599999999999915e-10,1.8599999999999915e-10,1.8599999999999915e-10,1.8599999999999915e-10
870,6,6,1.2663e-10,0.32217,0.19376,0.20147,0.22835,0.21601,0.39155,0.52479,0.1093,0.43998,0.16942,1.36786e-10,1.97628e-10,1.97628e-10,2.95644e-10,1.97628e-10,1.6238e-10,1.97628e-10,1.6238e-10,1.97628e-10,1.97628e-10
871,0,0,1.2578e-10,0.6109,0.2359,0.3413,0.17443,0.17618,0.14708,0.36944,0.18166,0.3391,0.27377,2.247299999999995e-10,2.247299999999995e-10,2.247299999999995e-10,2.247299999999995e-10,2.247299999999995e-10,2.247299999999995e-10,2.247299999999995e-10,2.247299999999995e-10,2.247299999999995e-10,2.247299999999995e-10
872,8,8,1.2821e-10,0.23444,0.14961,0.26388,0.3014,0.19579,0.21613,0.15233,0.1428,0.61969,0.3418,1.9425000000000023e-10,1.9425000000000023e-10,2.9700999999999916e-10,1.9425000000000023e-10,2.9700999999999916e-10,2.9700999999999916e-10,1.9425000000000023e-10,1.4257000000000026e-10,1.9425000000000023e-10,1.9425000000000023e-10
873,2,2,1.2897999999999998e-10,0.30229,0.28307,0.62051,0.36436,0.12585,0.05298,0.15258,0.35159,0.32724,0.2299,2.5590000000000033e-10,2.5590000000000033e-10,1.6449999999999959e-10,1.6449999999999959e-10,1.6449999999999959e-10,1.6449999999999959e-10,2.5590000000000033e-10,1.6449999999999959e-10,2.5590000000000033e-10,1.6449999999999959e-10
874,9,9,1.269e-10,0.32971,0.20683,0.20425,0.30325,0.33613,0.12552,0.14859,0.15331,0.38511,0.46669,2.141999999999987e-10,2.141999999999987e-10,2.141999999999987e-10,3.1939999999999954e-10,2.141999999999987e-10,3.1939999999999954e-10,3.1939999999999954e-10,2.141999999999987e-10,1.6959999999999908e-10,2.141999999999987e-10
875,2,2,1.259e-10,0.37436,0.14696,0.53652,0.37446,0.084511,0.098633,0.203,0.30708,0.45882,0.20802,1.9139999999999998e-10,1.9139999999999998e-10,2.2990000000000062e-10,1.6189999999999962e-10,1.9139999999999998e-10,1.6189999999999962e-10,2.2990000000000062e-10,2.2990000000000062e-10,1.6189999999999962e-10,2.2990000000000062e-10
876,8,8,1.2676e-10,0.27515,0.13432,0.30617,0.33458,0.14686,0.30341,0.20116,0.12367,0.64832,0.25777,1.6580000000000205e-10,1.3270000000000224e-10,2.9350000000000193e-10,2.9350000000000193e-10,2.9350000000000193e-10,2.9350000000000193e-10,1.3270000000000224e-10,1.6580000000000205e-10,1.6580000000000205e-10,2.9350000000000193e-10
877,8,8,1.2431e-10,0.30911,0.16685,0.37961,0.20771,0.23338,0.18562,0.36232,0.10827,0.53866,0.30072,2.5869999999999953e-10,2.5869999999999953e-10,1.650999999999973e-10,2.082999999999973e-10,2.5869999999999953e-10,2.082999999999973e-10,2.082999999999973e-10,1.650999999999973e-10,2.5869999999999953e-10,2.082999999999973e-10
878,8,8,1.2889999999999996e-10,0.32002,0.16987,0.30409,0.28404,0.16805,0.22189,0.25506,0.12565,0.60187,0.35375,2.240999999999947e-10,2.865999999999994e-10,2.240999999999947e-10,2.240999999999947e-10,2.240999999999947e-10,2.240999999999947e-10,2.240999999999947e-10,2.865999999999994e-10,1.7579999999999685e-10,2.240999999999947e-10
879,8,8,1.2701e-10,0.24528,0.25371,0.29567,0.28287,0.17583,0.25073,0.31682,0.082951,0.5581,0.19509,2.5580000000000154e-10,2.5580000000000154e-10,1.7629999999999742e-10,3.1810000000000203e-10,3.1810000000000203e-10,2.5580000000000154e-10,2.5580000000000154e-10,1.7629999999999742e-10,2.5580000000000154e-10,2.5580000000000154e-10
