image_num,golden_label,predicted_label,energy,output0,output1,output2,output3,output4,output5,output6,output7,output8,output9,latency0,latency1,latency2,latency3,latency4,latency5,latency6,latency7,latency8,latency9
6177,4,4,1.2577e-10,0.18162,0.27038,0.25549,0.24751,0.64528,0.097382,0.14364,0.27896,0.23004,0.2594,1.184999999999987e-10,2.3929999999999937e-10,2.821999999999997e-10,2.821999999999997e-10,2.3929999999999937e-10,1.184999999999987e-10,1.184999999999987e-10,2.3929999999999937e-10,2.3929999999999937e-10,2.3929999999999937e-10
6178,5,5,1.2618e-10,0.28186,0.093144,0.15821,0.39388,0.2224,0.56412,0.27197,0.2224,0.3274,0.28022,1.850999999999968e-10,1.850999999999968e-10,1.850999999999968e-10,1.850999999999968e-10,1.850999999999968e-10,1.850999999999968e-10,1.850999999999968e-10,1.850999999999968e-10,1.850999999999968e-10,1.850999999999968e-10
6179,6,6,1.2635e-10,0.26039,0.1619,0.23411,0.23403,0.2636,0.37896,0.55326,0.072444,0.39344,0.20426,2.3639999999999807e-10,2.3639999999999807e-10,2.3639999999999807e-10,2.3639999999999807e-10,2.3639999999999807e-10,2.3639999999999807e-10,2.3639999999999807e-10,1.9180000000000176e-10,2.3639999999999807e-10,1.9180000000000176e-10
6180,7,7,1.2842e-10,0.30929,0.26883,0.25166,0.30604,0.18178,0.11766,0.054722,0.67231,0.25939,0.36172,2.92357e-10,2.39078e-10,1.93024e-10,1.93024e-10,1.93024e-10,1.93024e-10,1.93024e-10,1.93024e-10,1.93024e-10,1.93024e-10
6181,8,8,1.2583e-10,0.24528,0.21776,0.36663,0.44634,0.10739,0.17375,0.17542,0.15921,0.60622,0.25324,1.718899999999995e-10,1.718899999999995e-10,1.718899999999995e-10,1.718899999999995e-10,1.718899999999995e-10,3.0179999999999993e-10,3.0179999999999993e-10,1.718899999999995e-10,1.718899999999995e-10,1.718899999999995e-10
6182,9,9,1.2886e-10,0.3146,0.10559,0.21138,0.33334,0.2401,0.30115,0.090478,0.34718,0.31719,0.53366,2.1126999999999942e-10,2.1126999999999942e-10,2.1126999999999942e-10,3.016799999999989e-10,3.016799999999989e-10,2.1126999999999942e-10,2.1126999999999942e-10,3.016799999999989e-10,2.1126999999999942e-10,2.1126999999999942e-10
6183,1,1,1.2792e-10,0.20912,0.65974,0.26918,0.24052,0.24972,0.17008,0.28005,0.15988,0.32129,0.24808,2.508999999999996e-10,2.508999999999996e-10,2.508999999999996e-10,2.508999999999996e-10,2.508999999999996e-10,1.571999999999986e-10,2.508999999999996e-10,2.508999999999996e-10,4.130000000000001e-10,2.508999999999996e-10
6184,2,2,1.2641e-10,0.34774,0.16344,0.59535,0.39173,0.12585,0.095463,0.19432,0.26407,0.4287,0.22153,2.0150000000000018e-10,2.4419999999999963e-10,2.4419999999999963e-10,2.4419999999999963e-10,2.0150000000000018e-10,2.0150000000000018e-10,2.4419999999999963e-10,2.4419999999999963e-10,2.0150000000000018e-10,2.4419999999999963e-10
6185,3,3,1.2767e-10,0.34919,0.17156,0.3104,0.69977,0.094458,0.22812,0.15961,0.22187,0.35992,0.22131,1.3769999999999798e-10,2.7170000000000104e-10,2.1620000000000097e-10,2.1620000000000097e-10,1.7399999999999878e-10,2.1620000000000097e-10,2.1620000000000097e-10,2.1620000000000097e-10,2.1620000000000097e-10,1.7399999999999878e-10
6186,4,4,1.2618e-10,0.17163,0.17497,0.20899,0.28523,0.57943,0.18472,0.17044,0.24481,0.31731,0.29207,2.359000000000008e-10,2.9070000000000273e-10,2.359000000000008e-10,2.359000000000008e-10,2.359000000000008e-10,2.359000000000008e-10,2.9070000000000273e-10,2.359000000000008e-10,2.9070000000000273e-10,2.359000000000008e-10
6187,5,5,1.2655e-10,0.35819,0.12575,0.13386,0.45471,0.17546,0.62212,0.25715,0.22251,0.32271,0.2029,2.51799999999997e-10,1.4799999999999908e-10,1.8719999999999786e-10,1.8719999999999786e-10,2.51799999999997e-10,2.51799999999997e-10,2.51799999999997e-10,1.8719999999999786e-10,7.549999999999958e-11,2.51799999999997e-10
6188,6,6,1.2455e-10,0.30472,0.15198,0.27659,0.18977,0.23139,0.35016,0.57471,0.19193,0.37363,0.085858,2.0049999999999574e-10,2.9599999999999815e-10,2.429999999999976e-10,2.429999999999976e-10,2.429999999999976e-10,2.429999999999976e-10,2.0049999999999574e-10,2.429999999999976e-10,2.0049999999999574e-10,2.0049999999999574e-10
6189,7,7,1.2737e-10,0.3167,0.24566,0.32372,0.30436,0.19517,0.11115,0.049979,0.55309,0.28596,0.33201,1.778999999999979e-10,1.778999999999979e-10,1.778999999999979e-10,1.778999999999979e-10,1.778999999999979e-10,1.778999999999979e-10,1.778999999999979e-10,1.778999999999979e-10,1.778999999999979e-10,1.778999999999979e-10
6190,0,0,1.2718e-10,0.61127,0.17221,0.30938,0.19894,0.12832,0.24318,0.32872,0.25679,0.27904,0.27363,2.4383e-10,2.01306e-10,1.6695e-10,2.4383e-10,2.01306e-10,2.4383e-10,2.01306e-10,2.4383e-10,3.02836e-10,2.4383e-10
6191,1,1,1.264e-10,0.23346,0.57664,0.27286,0.17061,0.32439,0.16235,0.28173,0.1688,0.31466,0.2603,2.2201000000000015e-10,2.2201000000000015e-10,3.0693999999999977e-10,2.2201000000000015e-10,3.0693999999999977e-10,2.2201000000000015e-10,3.0693999999999977e-10,2.2201000000000015e-10,1.2076999999999937e-10,2.2201000000000015e-10
6192,2,2,1.2615e-10,0.32425,0.20143,0.67507,0.31136,0.15946,0.054274,0.21261,0.23564,0.42087,0.19651,2.2180999999999926e-10,2.2180999999999926e-10,2.2180999999999926e-10,2.2180999999999926e-10,2.2180999999999926e-10,1.8768000000000033e-10,2.2180999999999926e-10,2.2180999999999926e-10,2.2180999999999926e-10,2.2180999999999926e-10
6193,3,3,1.2909e-10,0.39739,0.2137,0.28454,0.63976,0.10593,0.29713,0.18922,0.22754,0.33057,0.18838,2.1429999999999915e-10,3.236e-10,2.6209999999999975e-10,2.1429999999999915e-10,2.1429999999999915e-10,2.6209999999999975e-10,2.1429999999999915e-10,5.729999999999979e-11,2.6209999999999975e-10,5.729999999999979e-11
6194,4,4,1.2413e-10,0.15626,0.27097,0.28945,0.22686,0.6631,0.10482,0.2301,0.24438,0.20087,0.24897,2.594999999999998e-10,2.594999999999998e-10,5.459999999999772e-11,2.594999999999998e-10,2.594999999999998e-10,2.594999999999998e-10,2.594999999999998e-10,3.1939999999999954e-10,2.594999999999998e-10,2.594999999999998e-10
6195,5,5,1.2488e-10,0.33985,0.12625,0.12631,0.35902,0.24956,0.56998,0.27336,0.24979,0.29968,0.24553,2.3260000000000104e-10,2.3260000000000104e-10,2.3260000000000104e-10,2.3260000000000104e-10,2.3260000000000104e-10,2.3260000000000104e-10,2.3260000000000104e-10,2.3260000000000104e-10,2.3260000000000104e-10,3.6850000000000095e-10
6196,6,6,1.2334e-10,0.30959,0.10439,0.24952,0.23014,0.26965,0.36739,0.52954,0.072411,0.37939,0.24423,1.883000000000011e-10,1.3060000000000118e-10,1.883000000000011e-10,1.883000000000011e-10,2.404000000000026e-10,1.883000000000011e-10,1.883000000000011e-10,1.883000000000011e-10,1.883000000000011e-10,5.5700000000000955e-11
6197,7,7,1.298e-10,0.40922,0.17256,0.16141,0.2361,0.21657,0.28591,0.068692,0.62598,0.30283,0.34816,1.895999999999986e-10,2.863999999999985e-10,1.895999999999986e-10,1.1939999999999775e-10,1.895999999999986e-10,2.863999999999985e-10,1.895999999999986e-10,1.895999999999986e-10,1.895999999999986e-10,1.895999999999986e-10
6198,8,8,1.2503e-10,0.3545,0.22022,0.38252,0.33961,0.21897,0.11144,0.17606,0.12915,0.51701,0.32514,2.401999999999984e-10,2.401999999999984e-10,2.401999999999984e-10,2.401999999999984e-10,2.401999999999984e-10,2.401999999999984e-10,2.401999999999984e-10,2.401999999999984e-10,2.401999999999984e-10,2.401999999999984e-10
6199,9,9,1.2669e-10,0.28743,0.1304,0.17866,0.26213,0.31331,0.23918,0.074552,0.31048,0.37087,0.56913,1.8190000000000244e-10,1.8190000000000244e-10,2.1879999999999929e-10,2.1879999999999929e-10,2.1879999999999929e-10,2.1879999999999929e-10,1.8190000000000244e-10,2.1879999999999929e-10,2.1879999999999929e-10,2.1879999999999929e-10
6200,8,8,1.2798e-10,0.26802,0.21779,0.31595,0.32781,0.18677,0.13495,0.19561,0.16021,0.57904,0.27305,2.04762e-10,1.65954e-10,1.65954e-10,2.04762e-10,2.04762e-10,2.04762e-10,2.04762e-10,2.04762e-10,2.04762e-10,2.04762e-10
6201,4,4,1.239e-10,0.18085,0.2048,0.3018,0.21952,0.64843,0.078682,0.19322,0.25131,0.26669,0.2374,2.6532999999999954e-10,1.4116999999999983e-10,2.1703000000000002e-10,2.1703000000000002e-10,2.1703000000000002e-10,2.1703000000000002e-10,3.2803000000000016e-10,2.6532999999999954e-10,2.1703000000000002e-10,2.1703000000000002e-10
6202,0,0,1.2696e-10,0.59027,0.23224,0.27971,0.28697,0.12392,0.22445,0.2857,0.24177,0.30521,0.26568,1.7371999999999886e-10,3.275899999999997e-10,1.7371999999999886e-10,1.7371999999999886e-10,1.7371999999999886e-10,3.275899999999997e-10,1.7371999999999886e-10,1.325499999999991e-10,1.7371999999999886e-10,1.7371999999999886e-10
6203,0,0,1.2553e-10,0.61746,0.27023,0.27547,0.20624,0.22083,0.1631,0.3392,0.19299,0.27331,0.23061,1.5680000000000012e-10,2.629e-10,2.629e-10,1.5680000000000012e-10,2.0750000000000037e-10,1.5680000000000012e-10,1.5680000000000012e-10,1.5680000000000012e-10,2.629e-10,1.5680000000000012e-10
6204,7,7,1.2892e-10,0.35639,0.2708,0.40664,0.30153,0.16381,0.054754,0.064577,0.58039,0.29721,0.29181,2.4399999999999874e-10,2.0329999999999825e-10,2.0329999999999825e-10,2.4399999999999874e-10,2.4399999999999874e-10,1.7049999999999812e-10,2.4399999999999874e-10,2.4399999999999874e-10,1.4249999999999946e-10,2.4399999999999874e-10
6205,2,2,1.2628e-10,0.26929,0.20365,0.65947,0.24429,0.16011,0.058095,0.18582,0.38039,0.38877,0.19991,2.2330000000000108e-10,2.2330000000000108e-10,2.2330000000000108e-10,2.2330000000000108e-10,3.500999999999986e-10,3.500999999999986e-10,2.2330000000000108e-10,2.2330000000000108e-10,2.2330000000000108e-10,2.2330000000000108e-10
6206,4,4,1.2507e-10,0.1623,0.23588,0.24216,0.22943,0.65466,0.143,0.21733,0.23716,0.23801,0.26322,2.7470000000000113e-10,2.7470000000000113e-10,2.7470000000000113e-10,2.7470000000000113e-10,2.7470000000000113e-10,2.7470000000000113e-10,2.7470000000000113e-10,2.7470000000000113e-10,2.7470000000000113e-10,1.5000000000000134e-10
6207,3,3,1.2707e-10,0.34946,0.17446,0.32848,0.67051,0.1241,0.20772,0.13442,0.18891,0.40974,0.23711,2.2069999999999946e-10,1.7049999999999812e-10,1.7049999999999812e-10,1.7049999999999812e-10,2.2069999999999946e-10,2.577999999999972e-10,1.7049999999999812e-10,2.577999999999972e-10,1.7049999999999812e-10,3.0149999999999777e-10
6208,8,8,1.2786e-10,0.23202,0.24227,0.39138,0.3336,0.10509,0.10473,0.16622,0.27004,0.52671,0.30107,2.6259999999999866e-10,2.6259999999999866e-10,1.8370000000000051e-10,2.6259999999999866e-10,1.3409999999999853e-10,2.6259999999999866e-10,2.6259999999999866e-10,2.6259999999999866e-10,2.6259999999999866e-10,2.6259999999999866e-10
6209,6,6,1.2393e-10,0.31889,0.15792,0.15438,0.26011,0.25374,0.45935,0.52515,0.079715,0.41778,0.19433,2.1229999999999853e-10,2.1229999999999853e-10,2.1229999999999853e-10,2.1229999999999853e-10,2.1229999999999853e-10,2.1229999999999853e-10,2.1229999999999853e-10,2.1229999999999853e-10,2.577999999999972e-10,2.1229999999999853e-10
6210,6,6,1.2627e-10,0.33558,0.1702,0.20548,0.25754,0.25359,0.33753,0.53689,0.081786,0.44501,0.19083,1.37674e-10,2.25308e-10,2.25308e-10,1.37674e-10,1.86391e-10,1.86391e-10,2.25308e-10,1.86391e-10,2.25308e-10,1.86391e-10
6211,3,3,1.2844e-10,0.34094,0.1261,0.19849,0.58065,0.14522,0.43196,0.15273,0.2231,0.43459,0.21425,2.6098000000000006e-10,1.8374000000000003e-10,5.436999999999968e-11,2.1702000000000015e-10,2.1702000000000015e-10,1.8374000000000003e-10,2.1702000000000015e-10,2.6098000000000006e-10,3.1194999999999953e-10,3.1194999999999953e-10
6212,2,2,1.2528e-10,0.27839,0.13095,0.55612,0.30852,0.23568,0.08692,0.15792,0.39394,0.3411,0.24066,2.506199999999997e-10,3.1516999999999944e-10,2.506199999999997e-10,2.506199999999997e-10,2.506199999999997e-10,2.506199999999997e-10,3.1516999999999944e-10,2.506199999999997e-10,2.506199999999997e-10,1.7967999999999953e-10
6213,6,6,1.236e-10,0.26412,0.16621,0.27524,0.12247,0.35326,0.37076,0.55148,0.13256,0.335,0.18838,2.1329999999999967e-10,3.0699999999999904e-10,2.1329999999999967e-10,2.1329999999999967e-10,2.1329999999999967e-10,2.1329999999999967e-10,2.1329999999999967e-10,2.1329999999999967e-10,3.0699999999999904e-10,2.1329999999999967e-10
6214,3,3,1.2889999999999996e-10,0.31887,0.17455,0.32297,0.65453,0.14967,0.20371,0.124,0.26646,0.38589,0.2119,1.7299999999999764e-10,3.476999999999979e-10,1.7299999999999764e-10,1.7299999999999764e-10,1.7299999999999764e-10,2.458999999999989e-10,1.7299999999999764e-10,1.7299999999999764e-10,1.7299999999999764e-10,2.458999999999989e-10
6215,3,3,1.2932e-10,0.30496,0.18066,0.27553,0.67905,0.12978,0.34476,0.10229,0.20079,0.42767,0.21056,2.2330000000000108e-10,2.8020000000000075e-10,1.736999999999991e-10,1.3869999999999912e-10,1.736999999999991e-10,1.736999999999991e-10,1.736999999999991e-10,1.736999999999991e-10,1.736999999999991e-10,1.736999999999991e-10
6216,0,0,1.2424e-10,0.54017,0.21912,0.22448,0.29441,0.1482,0.26937,0.41007,0.27144,0.30366,0.19575,2.202000000000022e-10,2.6600000000000053e-10,2.202000000000022e-10,2.6600000000000053e-10,3.2630000000000207e-10,2.6600000000000053e-10,2.6600000000000053e-10,2.6600000000000053e-10,2.6600000000000053e-10,2.202000000000022e-10
6217,1,1,1.2727e-10,0.26054,0.57177,0.26857,0.17862,0.36495,0.12177,0.2267,0.19304,0.27803,0.3046,2.5239999999999967e-10,2.0769999999999795e-10,2.5239999999999967e-10,2.0769999999999795e-10,2.0769999999999795e-10,2.0769999999999795e-10,2.5239999999999967e-10,2.5239999999999967e-10,2.5239999999999967e-10,2.5239999999999967e-10
6218,4,4,1.2781e-10,0.11331,0.26427,0.26629,0.17954,0.64595,0.18444,0.22943,0.33405,0.23147,0.1794,2.474999999999961e-10,2.474999999999961e-10,5.669999999999547e-11,3.807999999999977e-10,2.474999999999961e-10,2.474999999999961e-10,3.081999999999961e-10,2.474999999999961e-10,2.474999999999961e-10,2.474999999999961e-10
6219,7,7,1.2875999999999998e-10,0.41831,0.20523,0.13317,0.20737,0.24838,0.22305,0.065611,0.6498,0.28287,0.34299,1.8119999999999768e-10,1.8119999999999768e-10,1.8119999999999768e-10,1.8119999999999768e-10,1.8119999999999768e-10,2.7459999999999903e-10,1.8119999999999768e-10,1.8119999999999768e-10,2.7459999999999903e-10,1.8119999999999768e-10
6220,8,8,1.2727e-10,0.22215,0.25721,0.3354,0.39656,0.13265,0.19585,0.17597,0.13356,0.56799,0.28546,1.6614e-10,2.44468e-10,1.6614e-10,1.6614e-10,1.6614e-10,2.02871e-10,1.6614e-10,1.6614e-10,1.6614e-10,2.44468e-10
6221,0,0,1.2616e-10,0.59655,0.22351,0.28313,0.22009,0.18342,0.1974,0.28831,0.20411,0.32687,0.28434,2.591300000000001e-10,2.591300000000001e-10,2.591300000000001e-10,2.591300000000001e-10,2.591300000000001e-10,2.591300000000001e-10,2.591300000000001e-10,2.591300000000001e-10,2.591300000000001e-10,1.3580999999999935e-10
6222,3,3,1.2823e-10,0.30161,0.20103,0.3146,0.69967,0.10321,0.25053,0.10813,0.21867,0.42713,0.23954,2.232599999999999e-10,1.5912000000000017e-10,1.5912000000000017e-10,1.9054999999999869e-10,1.5912000000000017e-10,1.5912000000000017e-10,1.5912000000000017e-10,3.0165999999999914e-10,1.5912000000000017e-10,1.5912000000000017e-10
6223,1,1,1.2663e-10,0.26278,0.59414,0.19771,0.22179,0.35356,0.17627,0.25094,0.23654,0.29002,0.24884,2.056000000000002e-10,2.4349999999999983e-10,2.4349999999999983e-10,2.4349999999999983e-10,2.4349999999999983e-10,2.4349999999999983e-10,2.4349999999999983e-10,2.056000000000002e-10,2.4349999999999983e-10,2.950000000000003e-10
6224,9,9,1.26e-10,0.33217,0.16575,0.17669,0.27859,0.30491,0.22739,0.12004,0.33688,0.30022,0.57406,2.3240000000000015e-10,2.3240000000000015e-10,1.547999999999995e-10,3.144999999999993e-10,3.144999999999993e-10,3.144999999999993e-10,1.547999999999995e-10,1.547999999999995e-10,3.144999999999993e-10,2.3240000000000015e-10
6225,0,0,1.2638e-10,0.60629,0.23098,0.29662,0.22524,0.17418,0.21168,0.4017,0.14392,0.29059,0.30761,2.417999999999989e-10,2.417999999999989e-10,2.417999999999989e-10,2.417999999999989e-10,2.417999999999989e-10,1.228999999999984e-10,2.417999999999989e-10,2.417999999999989e-10,2.417999999999989e-10,2.417999999999989e-10
6226,1,1,1.2639e-10,0.25794,0.55243,0.25169,0.17591,0.36386,0.15975,0.28313,0.21939,0.27968,0.27302,2.1900000000000017e-10,2.1900000000000017e-10,2.1900000000000017e-10,2.1900000000000017e-10,2.1900000000000017e-10,2.1900000000000017e-10,2.6590000000000174e-10,2.6590000000000174e-10,2.6590000000000174e-10,2.6590000000000174e-10
6227,9,9,1.2663e-10,0.34707,0.16266,0.21391,0.32285,0.35367,0.1854,0.11847,0.271,0.30386,0.57155,2.2769999999999747e-10,2.2769999999999747e-10,1.3099999999999965e-10,2.2769999999999747e-10,3.129999999999976e-10,3.129999999999976e-10,2.2769999999999747e-10,1.7029999999999723e-10,2.2769999999999747e-10,2.2769999999999747e-10
6228,1,1,1.2614e-10,0.25567,0.55259,0.27831,0.16485,0.32247,0.18333,0.31878,0.1304,0.31944,0.26427,2.0010000000000058e-10,2.3539999999999693e-10,2.3539999999999693e-10,2.3539999999999693e-10,3.661999999999957e-10,3.661999999999957e-10,2.3539999999999693e-10,2.3539999999999693e-10,2.0010000000000058e-10,2.3539999999999693e-10
6229,2,2,1.2486e-10,0.33593,0.1333,0.5655,0.26322,0.2148,0.11275,0.1814,0.35858,0.3887,0.2636,1.9089999999999941e-10,1.9089999999999941e-10,1.9089999999999941e-10,2.908000000000015e-10,1.9089999999999941e-10,1.9089999999999941e-10,1.9089999999999941e-10,1.9089999999999941e-10,1.9089999999999941e-10,3.516000000000003e-10
6230,7,7,1.2932e-10,0.35228,0.21934,0.25489,0.19284,0.2395,0.21114,0.055098,0.5825,0.28571,0.38047,2.02864e-10,2.02864e-10,2.02864e-10,2.02864e-10,2.02864e-10,2.02864e-10,2.02864e-10,2.02864e-10,1.6687e-10,2.02864e-10
6231,0,0,1.2542e-10,0.60867,0.26971,0.24607,0.2159,0.18757,0.18028,0.34284,0.188,0.35423,0.2551,1.7583999999999967e-10,1.7583999999999967e-10,3.387499999999995e-10,3.387499999999995e-10,1.7583999999999967e-10,1.7583999999999967e-10,1.7583999999999967e-10,1.7583999999999967e-10,1.7583999999999967e-10,2.8294999999999973e-10
6232,1,1,1.2609e-10,0.25873,0.55317,0.28322,0.15556,0.32241,0.18681,0.33967,0.14024,0.33367,0.27885,2.6003e-10,2.1190999999999994e-10,2.6003e-10,2.1190999999999994e-10,2.1190999999999994e-10,2.6003e-10,3.2465999999999875e-10,1.7392999999999963e-10,2.6003e-10,2.6003e-10
6233,3,3,1.2831e-10,0.45957,0.14815,0.19407,0.48229,0.1147,0.37898,0.19458,0.31399,0.32266,0.21532,2.2139999999999926e-10,2.2139999999999926e-10,2.2139999999999926e-10,2.2139999999999926e-10,1.5769999999999916e-10,2.629e-10,2.629e-10,2.2139999999999926e-10,2.629e-10,1.5769999999999916e-10
6234,8,8,1.2712e-10,0.26093,0.18593,0.37317,0.32811,0.15194,0.19106,0.15356,0.17576,0.58684,0.27772,2.2759999999999868e-10,2.7439999999999814e-10,2.2759999999999868e-10,2.7439999999999814e-10,2.7439999999999814e-10,2.2759999999999868e-10,1.5729999999999903e-10,1.5729999999999903e-10,2.2759999999999868e-10,2.7439999999999814e-10
6235,2,2,1.2581e-10,0.28242,0.11791,0.54491,0.27634,0.17577,0.19538,0.16865,0.30952,0.42533,0.25627,1.8409999999999898e-10,1.8409999999999898e-10,1.8409999999999898e-10,2.805999999999992e-10,2.805999999999992e-10,2.805999999999992e-10,2.805999999999992e-10,2.805999999999992e-10,2.805999999999992e-10,1.8409999999999898e-10
6236,9,9,1.2693e-10,0.35494,0.12145,0.21849,0.28868,0.3105,0.2282,0.12987,0.29263,0.34096,0.50334,2.1090000000000224e-10,3.182000000000008e-10,2.1090000000000224e-10,1.3399999999999974e-10,2.1090000000000224e-10,2.605999999999997e-10,2.1090000000000224e-10,2.605999999999997e-10,2.1090000000000224e-10,2.1090000000000224e-10
6237,2,2,1.2753e-10,0.30055,0.13678,0.5571,0.37216,0.12224,0.20167,0.20056,0.25228,0.45025,0.17567,1.5869999999999864e-10,2.708999999999975e-10,2.2559999999999972e-10,1.5869999999999864e-10,1.5869999999999864e-10,1.5869999999999864e-10,2.2559999999999972e-10,2.708999999999975e-10,1.5869999999999864e-10,2.2559999999999972e-10
6238,7,7,1.2845e-10,0.3338,0.30288,0.29621,0.26303,0.24043,0.14485,0.069632,0.51608,0.24261,0.39196,2.3169999999999538e-10,2.3169999999999538e-10,2.3169999999999538e-10,2.3169999999999538e-10,2.3169999999999538e-10,2.3169999999999538e-10,2.3169999999999538e-10,2.3169999999999538e-10,2.3169999999999538e-10,2.3169999999999538e-10
6239,6,6,1.2376e-10,0.32302,0.20924,0.27775,0.15679,0.3391,0.29954,0.58982,0.10842,0.3492,0.13324,2.127000000000003e-10,2.127000000000003e-10,3.362000000000014e-10,2.127000000000003e-10,2.127000000000003e-10,2.127000000000003e-10,2.127000000000003e-10,2.127000000000003e-10,2.127000000000003e-10,2.127000000000003e-10
6240,5,5,1.2691e-10,0.30925,0.15493,0.14448,0.43187,0.2903,0.53803,0.22413,0.21088,0.36427,0.17061,2.54491e-10,2.54491e-10,2.04781e-10,2.54491e-10,2.54491e-10,2.04781e-10,2.54491e-10,2.54491e-10,2.54491e-10,2.54491e-10
6241,5,5,1.2614e-10,0.3002,0.1529,0.099149,0.37132,0.29158,0.55728,0.275,0.17847,0.31893,0.26342,2.5834999999999963e-10,1.427699999999995e-10,1.9393999999999985e-10,1.9393999999999985e-10,2.5834999999999963e-10,1.427699999999995e-10,1.9393999999999985e-10,1.9393999999999985e-10,1.9393999999999985e-10,1.9393999999999985e-10
6242,9,9,1.2646e-10,0.30624,0.12626,0.20591,0.28715,0.32719,0.21482,0.11803,0.31167,0.32369,0.53022,3.307399999999996e-10,1.6337000000000003e-10,2.2364000000000027e-10,2.2364000000000027e-10,2.2364000000000027e-10,2.2364000000000027e-10,2.2364000000000027e-10,2.2364000000000027e-10,3.307399999999996e-10,2.2364000000000027e-10
6243,9,9,1.2656e-10,0.3497,0.15435,0.21682,0.30664,0.30633,0.22194,0.15892,0.29299,0.3003,0.52938,2.4399999999999874e-10,2.4399999999999874e-10,2.4399999999999874e-10,1.8349999999999962e-10,1.8349999999999962e-10,2.4399999999999874e-10,1.8349999999999962e-10,1.8349999999999962e-10,1.8349999999999962e-10,3.1709999999999925e-10
6244,8,8,1.248e-10,0.23688,0.17935,0.30409,0.33928,0.12684,0.24491,0.15907,0.12624,0.6268,0.27029,2.0439999999999818e-10,2.0439999999999818e-10,2.0439999999999818e-10,1.476999999999994e-10,2.0439999999999818e-10,3.371000000000004e-10,3.371000000000004e-10,2.0439999999999818e-10,2.0439999999999818e-10,2.0439999999999818e-10
6245,2,2,1.2594e-10,0.33258,0.16892,0.63604,0.34528,0.13175,0.084246,0.18255,0.33344,0.41513,0.17177,2.099000000000011e-10,1.7319999999999853e-10,2.099000000000011e-10,3.1660000000000033e-10,3.1660000000000033e-10,2.099000000000011e-10,3.1660000000000033e-10,2.099000000000011e-10,2.099000000000011e-10,2.099000000000011e-10
6246,9,9,1.2743e-10,0.32208,0.12113,0.24672,0.28482,0.29905,0.17424,0.079875,0.33954,0.36286,0.51452,1.3860000000000033e-10,2.0660000000000133e-10,2.0660000000000133e-10,2.0660000000000133e-10,2.0660000000000133e-10,2.0660000000000133e-10,2.0660000000000133e-10,3.0350000000000004e-10,2.535000000000029e-10,2.0660000000000133e-10
6247,1,1,1.2669e-10,0.21802,0.54133,0.29911,0.20591,0.33714,0.18222,0.29687,0.19146,0.32344,0.20813,1.8709999999999907e-10,2.507999999999992e-10,2.507999999999992e-10,2.507999999999992e-10,1.6009999999999824e-10,3.011999999999981e-10,2.507999999999992e-10,2.507999999999992e-10,3.011999999999981e-10,2.507999999999992e-10
6248,3,3,1.2649e-10,0.33779,0.12862,0.22823,0.4993,0.15929,0.3798,0.15594,0.24506,0.39924,0.24148,2.3979999999999663e-10,2.3979999999999663e-10,2.3979999999999663e-10,2.3979999999999663e-10,2.3979999999999663e-10,2.3979999999999663e-10,2.3979999999999663e-10,2.3979999999999663e-10,1.736999999999958e-10,2.3979999999999663e-10
6249,2,2,1.2515e-10,0.39341,0.11593,0.48442,0.24735,0.18902,0.21252,0.22466,0.32801,0.3336,0.23035,2.603999999999988e-10,1.3399999999999974e-10,2.603999999999988e-10,2.603999999999988e-10,2.603999999999988e-10,2.603999999999988e-10,2.603999999999988e-10,1.3399999999999974e-10,2.603999999999988e-10,1.3399999999999974e-10
6250,3,3,1.2958e-10,0.39129,0.17251,0.2724,0.66993,0.10527,0.32601,0.10679,0.23195,0.39901,0.19578,1.93493e-10,1.93493e-10,1.93493e-10,1.93493e-10,1.60264e-10,1.33666e-10,1.93493e-10,2.365e-10,1.93493e-10,1.93493e-10
6251,4,4,1.2469e-10,0.16754,0.21427,0.29383,0.18107,0.67056,0.15916,0.28048,0.24434,0.25875,0.18563,2.6349999999999935e-10,2.6349999999999935e-10,1.7266999999999998e-10,2.6349999999999935e-10,2.6349999999999935e-10,2.6349999999999935e-10,2.6349999999999935e-10,3.195299999999996e-10,2.6349999999999935e-10,3.195299999999996e-10
6252,3,3,1.262e-10,0.4017,0.18263,0.28754,0.58806,0.11329,0.25763,0.1955,0.15737,0.39055,0.24238,2.0960999999999965e-10,1.5465999999999955e-10,3.182399999999987e-10,2.0960999999999965e-10,2.0960999999999965e-10,2.0960999999999965e-10,2.0960999999999965e-10,2.0960999999999965e-10,2.0960999999999965e-10,2.0960999999999965e-10
6253,1,1,1.2524e-10,0.22472,0.5322,0.29886,0.19709,0.39263,0.10315,0.3051,0.15411,0.28116,0.2498,2.1490000000000016e-10,2.1490000000000016e-10,1.2909999999999948e-10,2.1490000000000016e-10,2.1490000000000016e-10,2.1490000000000016e-10,2.1490000000000016e-10,2.1490000000000016e-10,3.307000000000001e-10,3.307000000000001e-10
6254,9,9,1.2577e-10,0.37034,0.11994,0.23063,0.33198,0.28108,0.22244,0.12004,0.2361,0.36023,0.5137,2.7299999999999854e-10,1.6119999999999816e-10,2.7299999999999854e-10,1.6119999999999816e-10,2.7299999999999854e-10,2.7299999999999854e-10,2.7299999999999854e-10,1.6119999999999816e-10,1.6119999999999816e-10,2.7299999999999854e-10
